scope,category_th,category_en,sub_category,resource,unit,ef_value,id,ref_source
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 0% Loading,km,0.2415,bcdef2c5-2c79-4ded-9b85-c07e85beb6ec,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 0% Loading,km,0.3091,46f92b28-eaee-4adb-b471-51e78f42dd33,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 100% Loading,tkm,0.2154,cd5a500d-a9bb-43cf-baee-f15cb1368c64,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.2556,f2d2d670-b690-4418-80fb-36672547cbff,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 50% Loading,tkm,0.3805,b8049706-4e90-4aa7-87cd-f1aa7baa6fcf,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.4695,c7a1698f-db43-4ddc-aea4-56ba1ddca851,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบปกติ 75% Loading,tkm,0.2706,a033405d-5ef0-44e0-81cc-d659289991f5,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.3275,9174d578-dbe5-426e-a3a8-69d7d0d82206,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบปกติ 0% Loading,km,0.3131,bbfb1018-2d15-4b84-93aa-f517781cec78,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.375,b0d7d73e-7915-4099-803e-2b3af7797974,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ วิ่งแบบปกติ 0% Loading,km,0.3345,a9134454-5cc1-4d04-b395-fc7968c795e2,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.4106,42726045-9262-4d6a-bf31-29fd486ef67a,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบปกติ 100% Loading,tkm,0.1411,fc87a062-cbd5-4be7-b9e8-1a2d8bbe715d,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.1627,ab1e7e32-e9dc-485e-8568-de3fcc2a3af8,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ วิ่งแบบปกติ 100% Loading,tkm,0.1835,e52950d6-3f57-490f-b5c8-d1e7024b5ac3,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ วิ่งแบบสมบุกสมบัน 100% Loading,tkm,0.1991,e354824c-b2fd-4d93-8415-124dffa01ffe,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบปกติ 50% Loading,tkm,0.2698,38991170-f6aa-4ccf-832d-62c57d609e22,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.3165,41e91bb5-eb87-4e02-afc6-37ddff325150,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ วิ่งแบบปกติ 50% Loading,tkm,0.3401,ff5a13f0-8b2c-4f77-a46a-035b3fceb1e7,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ วิ่งแบบสมบุกสมบัน 50% Loading,tkm,0.3672,9d4d5041-5835-4f67-9cca-06457915210c,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบปกติ 75% Loading,tkm,0.184,433bf466-19dc-4389-b0ac-a647ee76e4e6,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุกขนาดเล็ก 4 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.2139,7492a6d9-3914-4e4c-acc6-fa6c2cfe5e9e,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ วิ่งแบบปกติ 75% Loading,tkm,0.2405,72e6cfdb-b7d3-4184-b231-3a00fc549b65,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 4 ล้อ วิ่งแบบสมบุกสมบัน 75% Loading,tkm,0.2551,d63403d1-da2c-4d28-b06f-a708bde08ff7,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 6 ล้อ ขนาดใหญ่,tkm,0.0679,68349cba-a6ce-4191-9eed-320cd119581c,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุก 6 ล้อ ขนาดเล็ก วิ่งปกติ 0% Loading,km,0.4273,19463b72-1bcb-4e69-b5dd-83494d378da6,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุก 6 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 0% Loading,km,0.5133,c8547a8b-eb0d-4712-bf79-f394f3aa83f6,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุก 6 ล้อ ขนาดใหญ่ วิ่งปกติ 0% Loading,km,0.4923,c78bdfaf-ea75-467c-9b85-2db8cf36ebff,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุก 6 ล้อ ขนาดใหญ่ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.6082,a941a38c-ae9e-43c6-ae0c-45973c25dcc5,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 6 ล้อ ขนาดเล็ก วิ่งปกติ 0% Loading,km,0.4069,9dbab13b-a0ec-4e1b-9666-a05b8bd2d5bb,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 6 ล้อ ขนาดเล็ก วิ่งแบบสมบุกสมบัน 0% Loading,km,0.4227,b3805552-ca5d-42ea-bef5-7e5743afb4cf,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 6 ล้อ ขนาดใหญ่ วิ่งปกติ 0% Loading,km,0.4373,7d38c135-81b8-43b3-8728-12bb5c500ed7,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถตู้บรรทุก 6 ล้อ ขนาดใหญ่ วิ่งแบบสมบุกสมบัน 0% Loading,km,0.5598,38e9a177-51a9-440f-83fd-2575b319f012,
3,Category 4 การขนส่งและกระจายสินค้าต้นน้ำ,Category 4 Upstream transportation and distribution,Road transport,รถกระบะบรรทุก 6 ล้อ ขนาดเล็ก วิ่งปกติ 100% Loading,tkm,0.0677,e32b6913-5ced-45a5-813e-7771359e77b3,
